draw_id,beta,gamma,rho,degree,degree_mean
8,0.1690423403312021,0.0746707317615791,0.2821797204107894,25,0.0
8,0.1690423403312021,0.0746707317615791,0.2821797204107894,26,0.0
8,0.1690423403312021,0.0746707317615791,0.2821797204107894,27,0.0
8,0.1690423403312021,0.0746707317615791,0.2821797204107894,28,0.0
8,0.1690423403312021,0.0746707317615791,0.2821797204107894,29,0.0
8,0.1690423403312021,0.0746707317615791,0.2821797204107894,30,0.0
9,0.1543248218460581,0.0626552174110977,0.3313673148770302,0,0.0
9,0.1543248218460581,0.0626552174110977,0.3313673148770302,1,0.1
9,0.1543248218460581,0.0626552174110977,0.3313673148770302,2,0.75
9,0.1543248218460581,0.0626552174110977,0.3313673148770302,3,1.55
9,0.1543248218460581,0.0626552174110977,0.3313673148770302,4,4.175
9,0.1543248218460581,0.0626552174110977,0.3313673148770302,5,8.275
9,0.1543248218460581,0.0626552174110977,0.3313673148770302,6,12.875
9,0.1543248218460581,0.0626552174110977,0.3313673148770302,7,19.025
9,0.1543248218460581,0.0626552174110977,0.3313673148770302,8,22.75
9,0.1543248218460581,0.0626552174110977,0.3313673148770302,9,24.775
9,0.1543248218460581,0.0626552174110977,0.3313673148770302,10,24.025
9,0.1543248218460581,0.0626552174110977,0.3313673148770302,11,21.85
9,0.1543248218460581,0.0626552174110977,0.3313673148770302,12,17.725
9,0.1543248218460581,0.0626552174110977,0.3313673148770302,13,13.5
9,0.1543248218460581,0.0626552174110977,0.3313673148770302,14,10.0
9,0.1543248218460581,0.0626552174110977,0.3313673148770302,15,7.45
9,0.1543248218460581,0.0626552174110977,0.3313673148770302,16,5.05
9,0.1543248218460581,0.0626552174110977,0.3313673148770302,17,2.85
9,0.1543248218460581,0.0626552174110977,0.3313673148770302,18,1.525
9,0.1543248218460581,0.0626552174110977,0.3313673148770302,19,0.75
9,0.1543248218460581,0.0626552174110977,0.3313673148770302,20,0.425
9,0.1543248218460581,0.0626552174110977,0.3313673148770302,21,0.275
9,0.1543248218460581,0.0626552174110977,0.3313673148770302,22,0.2
9,0.1543248218460581,0.0626552174110977,0.3313673148770302,23,0.0
9,0.1543248218460581,0.0626552174110977,0.3313673148770302,24,0.1
9,0.1543248218460581,0.0626552174110977,0.3313673148770302,25,0.0
9,0.1543248218460581,0.0626552174110977,0.3313673148770302,26,0.0
9,0.1543248218460581,0.0626552174110977,0.3313673148770302,27,0.0
9,0.1543248218460581,0.0626552174110977,0.3313673148770302,28,0.0
9,0.1543248218460581,0.0626552174110977,0.3313673148770302,29,0.0
9,0.1543248218460581,0.0626552174110977,0.3313673148770302,30,0.0
10,0.1773671673289852,0.1130689005850055,0.3934445114610475,0,0.0
10,0.1773671673289852,0.1130689005850055,0.3934445114610475,1,0.075
10,0.1773671673289852,0.1130689005850055,0.3934445114610475,2,0.675
10,0.1773671673289852,0.1130689005850055,0.3934445114610475,3,2.3
10,0.1773671673289852,0.1130689005850055,0.3934445114610475,4,4.75
10,0.1773671673289852,0.1130689005850055,0.3934445114610475,5,8.3
10,0.1773671673289852,0.1130689005850055,0.3934445114610475,6,14.525
10,0.1773671673289852,0.1130689005850055,0.3934445114610475,7,18.325
10,0.1773671673289852,0.1130689005850055,0.3934445114610475,8,21.075
10,0.1773671673289852,0.1130689005850055,0.3934445114610475,9,24.875
