step,beta,gamma,rho,distance,accepted_move,chain_id,epsilon_quantile,proposal_factor
3870,0.19718956485807132,0.09708790898037502,0.3302366340773264,0.8986522992086274,1,3,0.75,0.8
3875,0.1926555440190451,0.08637529093610925,0.37618352149577855,0.6744748081065095,0,3,0.75,0.8
3880,0.17167818810485874,0.0680115287687586,0.3543149009029954,0.7209060347683629,0,3,0.75,0.8
3885,0.17167818810485874,0.0680115287687586,0.3543149009029954,0.7209060347683629,0,3,0.75,0.8
3890,0.18222439074211694,0.07371211402071236,0.3224742207861012,0.800980064625321,0,3,0.75,0.8
3895,0.19075518967830762,0.11537785425172263,0.3279120485978378,0.8871205398179794,0,3,0.75,0.8
3900,0.19075518967830762,0.11537785425172263,0.3279120485978378,0.8871205398179794,0,3,0.75,0.8
3905,0.1496868195743834,0.07667407472060536,0.2960120611236497,0.15766511892346446,0,3,0.75,0.8
3910,0.1435635091966376,0.08555668937562025,0.2753156043667486,0.3126363986555558,0,3,0.75,0.8
3915,0.14712845501805094,0.07485936911461143,0.20833138674476365,0.8976701704326074,1,3,0.75,0.8
3920,0.13970886177270042,0.06380581076742914,0.2687650774262478,0.6101677532138675,1,3,0.75,0.8
3925,0.17037189222010102,0.07903552657822419,0.33904042490083014,0.36726039907968594,1,3,0.75,0.8
3930,0.1679050510602729,0.06445627988050956,0.2850829402833511,0.8053436933518309,1,3,0.75,0.8
3935,0.16897889320802015,0.07184721447438229,0.3356044227063084,0.5366701815610582,0,3,0.75,0.8
3940,0.14307240539611282,0.07738529893763674,0.23404652300668674,0.5458508755525262,1,3,0.75,0.8
3945,0.15579635787174567,0.0841710490804745,0.31349328914902036,0.14833118910731796,1,3,0.75,0.8
3950,0.17310881432203856,0.09205429502598632,0.2921441016875549,0.6562892154487004,0,3,0.75,0.8
3955,0.1664569188707436,0.10788123416305749,0.2824881730210499,0.7295624145177154,1,3,0.75,0.8
3960,0.17337848895358468,0.11117066060338655,0.3046093620529244,0.7931468495058066,0,3,0.75,0.8
3965,0.15161561292742246,0.11065111740557212,0.31221675510707425,0.8085674666328899,1,3,0.75,0.8
3970,0.17776233077188247,0.09771097457194372,0.2961747574038065,0.6285947192314688,0,3,0.75,0.8
3975,0.12794503165016957,0.07443330383418598,0.2854162845285861,0.7907016401951613,0,3,0.75,0.8
3980,0.1341711907172225,0.07359424295356713,0.2720636468200916,0.4314281159707328,0,3,0.75,0.8
3985,0.17975137459958535,0.10378594706478045,0.33041824690785626,0.7092454521076548,1,3,0.75,0.8
3990,0.1772576354789755,0.08551249103434391,0.40435418660318934,0.840383541053965,0,3,0.75,0.8
3995,0.1772576354789755,0.08551249103434391,0.40435418660318934,0.840383541053965,0,3,0.75,0.8
4000,0.150542138283389,0.10408892730819856,0.3024254600862662,0.7468978106339428,0,3,0.75,0.8
4005,0.12839454480272108,0.08946951251969605,0.2481143509827704,0.8455667169723939,1,3,0.75,0.8
4010,0.12839454480272108,0.08946951251969605,0.2481143509827704,0.8455667169723939,0,3,0.75,0.8
4015,0.14392977068130783,0.07805297851798444,0.2620992513117088,0.3807456244742517,1,3,0.75,0.8
4020,0.13957658671451065,0.07711248120208516,0.22411886885423815,0.6819789302487945,1,3,0.75,0.8
4025,0.1500722820833644,0.08981015257440754,0.22348740731145583,0.7718926555633665,0,3,0.75,0.8
4030,0.14730110857891263,0.09798439452191379,0.3430436952743721,0.8675853939882369,0,3,0.75,0.8
4035,0.14049133265292457,0.07226902756945898,0.22933059238691061,0.605690918025096,1,3,0.75,0.8
4040,0.14051731216873095,0.08203104979930767,0.2098151550411593,0.8017152231109742,0,3,0.75,0.8
4045,0.13946712580900558,0.08253655638213134,0.20413275227923172,0.8600018418003945,0,3,0.75,0.8
4050,0.14833401098796906,0.0789022540244636,0.21323615542834132,0.8476271217730195,0,3,0.75,0.8
4055,0.1828882508900728,0.0795077215313046,0.26013845322671403,0.871717984414287,1,3,0.75,0.8
4060,0.1496492501452285,0.09536658705832773,0.2480979203710527,0.7086089480127032,0,3,0.75,0.8
4065,0.1515691997447132,0.09476711322022653,0.282071015993417,0.48425100479913713,1,3,0.75,0.8
4070,0.15144734990926376,0.07456922038152813,0.3441830955777425,0.5644837438285086,0,3,0.75,0.8
4075,0.13152449189056648,0.07947574326643322,0.2707729764256209,0.6272062227176436,0,3,0.75,0.8
4080,0.14526242232149986,0.08796201644468285,0.2629369776179781,0.4501132960233414,1,3,0.75,0.8
4085,0.1502863844047303,0.09947381585634975,0.24312733626648583,0.7896946596242199,0,3,0.75,0.8
4090,0.1461636974111131,0.09339911640251845,0.26726024072395393,0.4471522068307974,1,3,0.75,0.8
4095,0.16948280524444756,0.07839837915974104,0.2986477037764246,0.39603081432415144,1,3,0.75,0.8
4100,0.16845199388709522,0.1079275818446635,0.3188207172734001,0.687352984797989,1,3,0.75,0.8
4105,0.18647042646321332,0.11524207160602841,0.361090142043896,0.8779027108102705,1,3,0.75,0.8
4110,0.18647042646321332,0.11524207160602841,0.361090142043896,0.8779027108102705,0,3,0.75,0.8
4115,0.19824141507112975,0.10776866005516303,0.3784892932395771,0.8817299692595025,0,3,0.75,0.8
4120,0.16677147617487373,0.07900225011012262,0.384837971634086,0.7169134334298874,1,3,0.75,0.8
4125,0.15834523498181874,0.09511942607943319,0.32352061964593737,0.6160954762921071,1,3,0.75,0.8
4130,0.16194852017013475,0.10835739808554583,0.33791754608843594,0.7546532097805454,0,3,0.75,0.8
4135,0.17603018324329225,0.0834518034791694,0.31901571116021327,0.4821743261799601,1,3,0.75,0.8
4140,0.19534630404689893,0.07479097787195041,0.3405481186161017,0.8119572900272298,1,3,0.75,0.8
4145,0.16913290222215543,0.09845812925074128,0.32816478442143165,0.49578215838649603,1,3,0.75,0.8
4150,0.13926563701583125,0.06363087531893334,0.30343940969160604,0.7578766387951372,1,3,0.75,0.8
4155,0.1362171033183249,0.0818932443317014,0.24201552729987139,0.619249934196832,0,3,0.75,0.8
4160,0.13127470230012933,0.0903975391466064,0.2466575899844285,0.6486994787284881,0,3,0.75,0.8
4165,0.15924179792015608,0.0850733459156969,0.27987030148301695,0.5456053489400507,1,3,0.75,0.8
4170,0.15640981885583882,0.08146186567905178,0.21844527472955835,0.8882863399145894,0,3,0.75,0.8
4175,0.15640981885583882,0.08146186567905178,0.21844527472955835,0.8882863399145894,0,3,0.75,0.8
4180,0.14254265053786222,0.07337044255751936,0.26991073663468756,0.3762996286567143,1,3,0.75,0.8
4185,0.13966762719958634,0.08034951701151513,0.2072251921481364,0.8445135212203106,0,3,0.75,0.8
4190,0.1435539052622188,0.07196800721767768,0.2357545350861096,0.643387534966007,1,3,0.75,0.8
4195,0.15644251486402683,0.06713439523749991,0.23964052900999439,0.8097057131396916,1,3,0.75,0.8
4200,0.15852121411660025,0.08609409716730383,0.2707273174609858,0.6170410957534973,0,3,0.75,0.8
4205,0.17251658007810428,0.09767737688311354,0.36876966019661145,0.5888854646719068,1,3,0.75,0.8
4210,0.16875380784333255,0.11018880046053581,0.3532323973664281,0.7893235333493505,1,3,0.75,0.8
4215,0.17550967265665934,0.09108577664716412,0.35336558793101186,0.42636695724029433,1,3,0.75,0.8
4220,0.1786575701244748,0.07670218870936327,0.3963896362739466,0.7613345937367073,0,3,0.75,0.8
4225,0.1854198767532549,0.080370151647265,0.3951780310454671,0.8399991185710605,1,3,0.75,0.8
4230,0.19975436989676143,0.08016723413138412,0.40495650022364216,0.8960972057437062,0,3,0.75,0.8
4235,0.19975436989676143,0.08016723413138412,0.40495650022364216,0.8960972057437062,0,3,0.75,0.8
4240,0.1563858134841692,0.08219976848750009,0.35854781230040594,0.67938409533249,0,3,0.75,0.8
4245,0.155620454498263,0.06706423889198151,0.3187144957840921,0.477150925077424,1,3,0.75,0.8
4250,0.14985400242995336,0.09607577086031202,0.23502711533300275,0.8208965610332453,1,3,0.75,0.8
4255,0.12245631907626985,0.0733666735683708,0.2400746986416989,0.8105119788579866,0,3,0.75,0.8
4260,0.15076573026209816,0.06761526455003772,0.3435609468247397,0.7805283152291813,1,3,0.75,0.8
4265,0.2090558378103073,0.0878580622464741,0.3559675323283449,0.8990816837009332,0,3,0.75,0.8
4270,0.20936321843439268,0.10486823263528865,0.35137573133554884,0.8904494312143753,0,3,0.75,0.8
4275,0.1679747902561573,0.07861371952341102,0.3891208539910822,0.758810112611192,0,3,0.75,0.8
4280,0.1558053296759276,0.08280413668506487,0.29332882873353106,0.15950557114258548,1,3,0.75,0.8
4285,0.1471699773301784,0.09963092016484384,0.3072605588005756,0.82773188524848,0,3,0.75,0.8
4290,0.15444278190559774,0.07666887409571606,0.28375023876783984,0.24487336149102837,0,3,0.75,0.8
4295,0.14874771064261277,0.06956303810055296,0.34328831681937444,0.7141464808555995,0,3,0.75,0.8
4300,0.19634318564624198,0.08411368415578813,0.410566504686817,0.796266984820662,1,3,0.75,0.8
4305,0.18019032793026943,0.10500343954009611,0.3554857486281523,0.661876774703184,1,3,0.75,0.8
4310,0.20191495195910275,0.0966097340676475,0.4132477405307954,0.86333810597437,0,3,0.75,0.8
4315,0.18814769638488682,0.1123232210493953,0.30309534032467267,0.8897639625721244,1,3,0.75,0.8
4320,0.18814769638488682,0.1123232210493953,0.30309534032467267,0.8897639625721244,0,3,0.75,0.8
4325,0.1685611659069093,0.0969338058557421,0.3614137948756894,0.6224585424943175,0,3,0.75,0.8
4330,0.1633219497106248,0.08563759285146781,0.2687338717089066,0.40705926255932673,0,3,0.75,0.8
4335,0.14534462593097147,0.08079601684867982,0.25988505563518116,0.31193228251106814,1,3,0.75,0.8
4340,0.16847635478354617,0.0720553673698054,0.3058942081478474,0.48891992291856007,0,3,0.75,0.8
4345,0.1526966125751533,0.0658956852393172,0.2405654475823238,0.8512124598738583,1,3,0.75,0.8
4350,0.15526103216910037,0.0687311339098983,0.27745417389943366,0.5117814109230746,0,3,0.75,0.8
4355,0.17486173675435218,0.07508912269340673,0.27507580056006753,0.7901009934410165,1,3,0.75,0.8
4360,0.14304953978155413,0.09476058399836329,0.25606387765580313,0.7167423477597168,1,3,0.75,0.8
4365,0.16864737479917347,0.0969445782473076,0.3814220009935574,0.7156586075074882,1,3,0.75,0.8
4370,0.18433806100558675,0.10039861027678092,0.30608218249695074,0.8195253356149238,0,3,0.75,0.8
4375,0.1592935106541214,0.07645432230804904,0.30780642312970585,0.13343002865050374,1,3,0.75,0.8
4380,0.15370914893312668,0.07607137967109463,0.23657508240793346,0.8000269237719881,0,3,0.75,0.8
4385,0.1264060083792788,0.07100232371915942,0.23298148150282372,0.7975962596817531,1,3,0.75,0.8
4390,0.12572863704305798,0.0838688465875705,0.24058397967297304,0.7862305371927107,0,3,0.75,0.8
4395,0.14817995657677413,0.07090897630986687,0.29642246547841156,0.41186266690108075,0,3,0.75,0.8
4400,0.14216468801967622,0.08284791370575582,0.31891509955595976,0.8373096751476103,0,3,0.75,0.8
4405,0.14559749977656655,0.08140596908949113,0.32400732753407313,0.570010729419304,1,3,0.75,0.8
4410,0.16855806756635847,0.07597717708706003,0.29847850564049455,0.4120222814605609,1,3,0.75,0.8
4415,0.14955070005085913,0.08312397844672094,0.3504180622237089,0.8071521047840592,1,3,0.75,0.8
4420,0.16154404702335323,0.08661634277424769,0.3447936173359486,0.380995034684254,1,3,0.75,0.8
4425,0.16129657712416326,0.10156647267506423,0.25154837620569664,0.810952427708313,1,3,0.75,0.8
4430,0.19232724362541556,0.07506640134881634,0.32658412425633165,0.8160089655712388,0,3,0.75,0.8
4435,0.19658813760799138,0.07562103794704544,0.37297917148278736,0.8232882079585033,0,3,0.75,0.8
4440,0.1807570832211655,0.0949326106296666,0.3273966363676031,0.6673579920921269,0,3,0.75,0.8
4445,0.1666765540300173,0.0807736175394605,0.26326290392694385,0.5593144616811637,1,3,0.75,0.8
4450,0.1483125038640971,0.10258369124411766,0.28470973939199545,0.8583327890146544,0,3,0.75,0.8
4455,0.14642847208852477,0.09306134716915553,0.24866948582486328,0.5666116532204609,1,3,0.75,0.8
4460,0.1364353247040946,0.06527426755220954,0.2659191987087718,0.7353876352879207,0,3,0.75,0.8
4465,0.14153803922280755,0.06268819874570838,0.27714320598309505,0.6611298725106346,0,3,0.75,0.8
4470,0.131097929421023,0.09172167613140966,0.2492754840400431,0.8705358981398846,0,3,0.75,0.8
4475,0.12735784092961153,0.07185858380937964,0.2616465541313582,0.74781972768335,0,3,0.75,0.8
4480,0.1302833090075174,0.06346008427242454,0.2709763208059953,0.8797476338440336,1,3,0.75,0.8
4485,0.14699015635628693,0.0707415312171673,0.26515071361773335,0.39942003742194643,1,3,0.75,0.8
4490,0.15263771819618238,0.08503701697409237,0.3055558986292222,0.2529089523651246,0,3,0.75,0.8
4495,0.1388210362075752,0.07723512398089326,0.31779385323886883,0.6189135242002287,0,3,0.75,0.8
4500,0.15839508303317892,0.09772704065022517,0.2941146952414912,0.5215020865383906,0,3,0.75,0.8
4505,0.1385160027810656,0.09452619431245225,0.2615734099229573,0.75857929766334,1,3,0.75,0.8
4510,0.1555180638510677,0.10908832438250812,0.312226364814578,0.7102319709737763,0,3,0.75,0.8
4515,0.17683950757020583,0.06911961811653976,0.32601376726934017,0.7693889206592844,0,3,0.75,0.8
4520,0.17075341927510806,0.08009749779929332,0.3326400536731548,0.31919887365334154,0,3,0.75,0.8
4525,0.1535240298310744,0.08779154551196731,0.3085223152930642,0.3943569457684406,1,3,0.75,0.8
4530,0.16896194360171443,0.09892581541035694,0.2854055242624573,0.6324024993663973,1,3,0.75,0.8
4535,0.1629043498620381,0.10476865057339495,0.2565798035064822,0.8912813518056734,1,3,0.75,0.8
4540,0.1831770852919468,0.10696185722691606,0.3194812308012781,0.816982491208977,1,3,0.75,0.8
4545,0.18891080181354222,0.10897595608796026,0.313171475799454,0.8627265864166596,0,3,0.75,0.8
4550,0.1719632992030819,0.092299279782656,0.3641063579891787,0.49614450454659553,1,3,0.75,0.8
4555,0.18054882575001724,0.1017224537097915,0.3322777233801111,0.6510507384905055,1,3,0.75,0.8
4560,0.16534781700156295,0.07723086000038029,0.3829332344835708,0.6976269825218038,0,3,0.75,0.8
4565,0.19809607226277628,0.10838981302090207,0.3751933981929815,0.801179594830063,0,3,0.75,0.8
4570,0.1949771983225272,0.09633993268609346,0.33275586121230155,0.7588587426015996,0,3,0.75,0.8
4575,0.17655854883314887,0.1089724135856825,0.33154525148016945,0.709031342221989,0,3,0.75,0.8
4580,0.16578347439229116,0.11480015691307378,0.3436615016401894,0.8732522353471173,0,3,0.75,0.8
4585,0.17787211855591772,0.09900150975341523,0.3045918923226009,0.7405742814523539,0,3,0.75,0.8
4590,0.17787211855591772,0.09900150975341523,0.3045918923226009,0.7405742814523539,0,3,0.75,0.8
4595,0.16763529035369285,0.10948886417770788,0.32673149162006976,0.717913653552562,1,3,0.75,0.8
4600,0.18652856523027056,0.09321431487509654,0.3651136500082638,0.5917105301854856,1,3,0.75,0.8
4605,0.20199154625689453,0.08945978252407161,0.41820685257975826,0.837061182784958,0,3,0.75,0.8
4610,0.19000706650078777,0.09319913689328821,0.3854267997800526,0.6441474893799761,1,3,0.75,0.8
4615,0.16376955037634322,0.09660430245780638,0.3620939147101255,0.7038010830197141,1,3,0.75,0.8
4620,0.17783662243637055,0.10563268575259452,0.3738587806652494,0.7288213686639011,1,3,0.75,0.8
4625,0.19173138211751536,0.09151939259580295,0.41799894980442304,0.8447057868793982,0,3,0.75,0.8
4630,0.18053822998982605,0.0954492789973144,0.3665253473929723,0.5633159797564316,1,3,0.75,0.8
4635,0.18416313599914175,0.086774709870427,0.27584345171923563,0.7743649051088205,1,3,0.75,0.8
4640,0.1563410713266397,0.10856337449917057,0.2960913794897401,0.7515072017903933,1,3,0.75,0.8
4645,0.18285863995376764,0.08409341049601868,0.37453137938458186,0.5090088166676595,0,3,0.75,0.8
4650,0.17004290502617628,0.08700611794415104,0.38219874650501423,0.6871778976363058,0,3,0.75,0.8
4655,0.15856997535292255,0.09759368802128468,0.34522093876389354,0.7739964215221695,0,3,0.75,0.8
4660,0.18325431035773593,0.092026727484685,0.36076941169787746,0.5132599185278753,1,3,0.75,0.8
4665,0.17340075697135812,0.0816133358545591,0.3469443670187887,0.49678203038399876,1,3,0.75,0.8
4670,0.17105281025594968,0.10258323018080365,0.39091699854839024,0.8777422712739213,0,3,0.75,0.8
4675,0.1903485264791687,0.09953715663014058,0.4027519337470222,0.8132544744541963,1,3,0.75,0.8
4680,0.17249139157488488,0.11505804353146729,0.3165094094629076,0.8148036339212755,1,3,0.75,0.8
4685,0.16724092289569115,0.11213633708807533,0.3209826330114163,0.7809272205602025,0,3,0.75,0.8
4690,0.15929797439408133,0.09840627560013628,0.32266057432718015,0.5746151635615694,0,3,0.75,0.8
4695,0.15215274352068964,0.10577139704843119,0.2972241737258493,0.7528204276756805,0,3,0.75,0.8
4700,0.14011170112450297,0.0990472282194956,0.2801483355308493,0.7653445665210548,0,3,0.75,0.8
4705,0.14011170112450297,0.0990472282194956,0.2801483355308493,0.7653445665210548,0,3,0.75,0.8
4710,0.14011170112450297,0.0990472282194956,0.2801483355308493,0.7653445665210548,0,3,0.75,0.8
4715,0.17581837052947383,0.09385382434782182,0.37163570796155726,0.5227748342894973,1,3,0.75,0.8
4720,0.15914520222936385,0.08562871613277982,0.3748355316930555,0.7199187704450968,1,3,0.75,0.8
4725,0.1555198917802106,0.07139813468794304,0.3291022457260292,0.3924568593740405,0,3,0.75,0.8
4730,0.15760248905380686,0.0756867368478962,0.28912594361630906,0.2523532151095729,1,3,0.75,0.8
4735,0.13035738518421983,0.07847121389240648,0.21970886473109782,0.6995693610254687,0,3,0.75,0.8
4740,0.1388356617088392,0.07894641442432865,0.20413578020632892,0.8256882562845095,1,3,0.75,0.8
4745,0.1637993676806936,0.08232631500524006,0.23812732898679362,0.8230462278600668,0,3,0.75,0.8
4750,0.1731748945046404,0.1029518314159849,0.3184578723302168,0.5626177424926194,0,3,0.75,0.8
4755,0.16218779409075867,0.10033175346828965,0.3074988913183927,0.517430236630291,1,3,0.75,0.8
4760,0.1821213556569539,0.10995077329115166,0.3419871094974558,0.7459160675530939,1,3,0.75,0.8
4765,0.20373149168857646,0.10084193867130013,0.4035298101157789,0.8749810291959448,0,3,0.75,0.8
4770,0.19431581306513568,0.10182323559499108,0.3952952937451977,0.8624106921451697,0,3,0.75,0.8
4775,0.19431581306513568,0.10182323559499108,0.3952952937451977,0.8624106921451697,0,3,0.75,0.8
4780,0.1552800341411278,0.0934895501656785,0.3023223061878031,0.4188612150399706,1,3,0.75,0.8
4785,0.17618691553809177,0.0943216320653866,0.2863619635118959,0.6830957507971953,0,3,0.75,0.8
4790,0.17546002137208927,0.08949541172085887,0.31025541160991144,0.5044834354791105,1,3,0.75,0.8
4795,0.194754942116926,0.0926365605668883,0.3723961210847674,0.7309230809695149,1,3,0.75,0.8
4800,0.1946007965168159,0.100285953697194,0.3601590288144995,0.7635534996420543,1,3,0.75,0.8
4805,0.20942868458657343,0.08866318189512527,0.35588471777481934,0.833981089941142,1,3,0.75,0.8
4810,0.18765456312849338,0.08934657543731635,0.41632699270325496,0.8523199103372766,0,3,0.75,0.8
4815,0.18906444810386386,0.08823131781033208,0.3564831211536605,0.4616647453828141,1,3,0.75,0.8
4820,0.16595246147230036,0.0699042538579047,0.34726114998507673,0.6042256351491017,1,3,0.75,0.8
4825,0.18988678631038566,0.0807167718728449,0.3021808373875723,0.6285972194508916,1,3,0.75,0.8
4830,0.20412088313669338,0.09402485014219616,0.34379699413815373,0.851470251136425,0,3,0.75,0.8
4835,0.18705901746471335,0.09241101875755404,0.2781551322284061,0.8549919255461942,0,3,0.75,0.8
4840,0.15088066466735708,0.08719859022829414,0.27697885400291683,0.35702970380130555,1,3,0.75,0.8
4845,0.13477372979258073,0.07378347546702732,0.21167831250339028,0.8039891831798682,0,3,0.75,0.8
4850,0.13477372979258073,0.07378347546702732,0.21167831250339028,0.8039891831798682,0,3,0.75,0.8
4855,0.1428914598853754,0.06828577717697096,0.26600117016543007,0.48988300196319773,0,3,0.75,0.8
4860,0.1428914598853754,0.06828577717697096,0.26600117016543007,0.48988300196319773,0,3,0.75,0.8
4865,0.16908127885735966,0.07536748926735994,0.27495179423954713,0.6764117329237175,1,3,0.75,0.8
4870,0.19514729808223746,0.0978387941958682,0.35108472701523713,0.729361190356004,0,3,0.75,0.8
4875,0.17431717007263894,0.10788202194097704,0.30955261223711666,0.7190696667884889,0,3,0.75,0.8
4880,0.17431717007263894,0.10788202194097704,0.30955261223711666,0.7190696667884889,0,3,0.75,0.8
4885,0.20426191538693664,0.08593493637283488,0.35708016532113157,0.8280596235634847,1,3,0.75,0.8
4890,0.17105750437780196,0.08772375882423884,0.39647529628280753,0.7185380597030693,1,3,0.75,0.8
4895,0.18458563006904932,0.07184452598656806,0.3365663496106537,0.6119222635990401,0,3,0.75,0.8
4900,0.17079520859898945,0.10554937243194448,0.3867787098846924,0.8860077079233709,0,3,0.75,0.8
4905,0.16862194035899086,0.08806552096939788,0.34300769360065997,0.38823152461476934,0,3,0.75,0.8
4910,0.16297498536437138,0.06651553902542622,0.3154503271199945,0.6455821805094804,1,3,0.75,0.8
4915,0.19310597063844495,0.0704833369251492,0.3357332137744885,0.8477165241946092,0,3,0.75,0.8
4920,0.19356334268002676,0.07622465020202407,0.34960217371052177,0.750328595724165,0,3,0.75,0.8
4925,0.19069479567072467,0.0946628471310582,0.30650442714016635,0.8540932046773636,1,3,0.75,0.8
4930,0.2000761827800153,0.10260794172754997,0.3342559132961699,0.8762853736504047,0,3,0.75,0.8
4935,0.1912471004007462,0.10620965508986846,0.29269157066766927,0.8630838025283308,1,3,0.75,0.8
4940,0.1912471004007462,0.10620965508986846,0.29269157066766927,0.8630838025283308,0,3,0.75,0.8
4945,0.1912471004007462,0.10620965508986846,0.29269157066766927,0.8630838025283308,0,3,0.75,0.8
4950,0.19120380273763113,0.08558231782151418,0.32832150722379094,0.7524911987109532,1,3,0.75,0.8
4955,0.19855250105818104,0.09588169151390954,0.3689232100347681,0.7339954155691499,1,3,0.75,0.8
4960,0.18987978711740827,0.0968833471886206,0.35177655564359467,0.6815372518628677,1,3,0.75,0.8
4965,0.20523630373231946,0.10984748802198621,0.4053459731910918,0.8929499505353891,0,3,0.75,0.8
4970,0.17060440346712263,0.09853529377936596,0.3539675337722715,0.5025755216804262,1,3,0.75,0.8
4975,0.1703475219070097,0.07977221865750937,0.3348530975127218,0.3359006139567681,1,3,0.75,0.8
4980,0.1939932328693257,0.07660152766308674,0.3562208225576786,0.8912240098945429,1,3,0.75,0.8
4985,0.19164855781254556,0.08042935567161794,0.33957014288673737,0.8122037737217739,0,3,0.75,0.8
4990,0.16664807071676563,0.08003253016585307,0.3772334027126715,0.6987872690569569,0,3,0.75,0.8
4995,0.17117264528198284,0.09201541841480335,0.37853096061703223,0.6379607915030926,0,3,0.75,0.8
1000,0.15153087858700268,0.07925503288642594,0.2476404844390452,0.5149044684785969,0,0,0.75,0.9
1005,0.13591589629955234,0.08322465466587625,0.22581865837516818,0.7028694143943292,0,0,0.75,0.9
1010,0.1429367631049941,0.058453215527271805,0.26325873984111076,0.8708011538366062,0,0,0.75,0.9
1015,0.14622498739145945,0.07178118485536678,0.27550520631963593,0.32366348121854654,0,0,0.75,0.9
1020,0.1393894041223253,0.09614993165436315,0.2478291305506424,0.8147470324843604,1,0,0.75,0.9
1025,0.178883262966247,0.0898025716452075,0.30526934959329616,0.5489999803698111,0,0,0.75,0.9
1030,0.1893168944919122,0.07840118992833413,0.3233347001920986,0.8697381994116183,1,0,0.75,0.9
1035,0.17833273323266807,0.0786453295302993,0.349662996373876,0.44395300859767356,0,0,0.75,0.9
1040,0.13521169110902206,0.0686058932574699,0.31573406499037554,0.868341612758562,0,0,0.75,0.9
1045,0.15807889917019868,0.06518062460400328,0.2875097954209514,0.6848951245723397,0,0,0.75,0.9
1050,0.1560121314161447,0.06828462361093542,0.2511718825567537,0.7157996418416909,0,0,0.75,0.9
1055,0.1359870860060725,0.07177011294156674,0.2441911147971171,0.6010873373722153,0,0,0.75,0.9
1060,0.14057353795805264,0.06683915070174361,0.24342208923385883,0.6753350338023655,0,0,0.75,0.9
1065,0.16488679770588757,0.06568983321958631,0.3314804785181426,0.6178685395883845,0,0,0.75,0.9
1070,0.18248721564245424,0.10795431954803705,0.2932876365472036,0.7954843181673761,0,0,0.75,0.9
1075,0.17491002442266954,0.11812286805233642,0.3096401385391784,0.8635517306968755,0,0,0.75,0.9
1080,0.17491002442266954,0.11812286805233642,0.3096401385391784,0.8635517306968755,0,0,0.75,0.9
1085,0.15428088265497616,0.09819002929384608,0.3500301628681909,0.8729406189302927,1,0,0.75,0.9
1090,0.16165601294259319,0.1055839598484649,0.3141369521542253,0.6138556424205238,0,0,0.75,0.9
1095,0.15758455349892714,0.08394333331253283,0.3552522641631592,0.5298346354082316,0,0,0.75,0.9
1100,0.16324155146908703,0.07277385698349763,0.32291372453489275,0.45450893741744053,0,0,0.75,0.9
1105,0.1437124258367628,0.08884018431535465,0.22818564354479662,0.7415852971927899,0,0,0.75,0.9
1110,0.1437124258367628,0.08884018431535465,0.22818564354479662,0.7415852971927899,0,0,0.75,0.9
1115,0.1570987845634905,0.08902944957899285,0.25887152597584345,0.5032369747301115,1,0,0.75,0.9
1120,0.15939508935982022,0.10658271865127272,0.29721950514513606,0.7604017931278803,1,0,0.75,0.9
1125,0.15939508935982022,0.10658271865127272,0.29721950514513606,0.7604017931278803,0,0,0.75,0.9
1130,0.14790988315012582,0.06994722060880854,0.3479151207046851,0.8981465769390055,0,0,0.75,0.9
1135,0.15493370371603826,0.07449370721310196,0.35086609840520655,0.6318094738725689,1,0,0.75,0.9
1140,0.14893560502695075,0.08651182593355883,0.30688280515452454,0.33872946130455517,1,0,0.75,0.9
1145,0.15252487556527441,0.08592205651509432,0.34542648828709077,0.6564832022374375,1,0,0.75,0.9
1150,0.1785001890101532,0.09189897471797752,0.3937450596026908,0.7127197169112123,0,0,0.75,0.9
1155,0.19068282101244774,0.08263398372169997,0.3901009428810973,0.7291751570399388,0,0,0.75,0.9
1160,0.1475379519139377,0.08605445387555015,0.35499852613095195,0.8566224118930617,1,0,0.75,0.9
1165,0.1711995566671457,0.09335835209896477,0.3948104250891849,0.8155199679575827,1,0,0.75,0.9
1170,0.19154894010418103,0.09794671418181145,0.4030551944368759,0.7737254976391444,1,0,0.75,0.9
1175,0.1991919518884276,0.11045923595774754,0.3946837014940958,0.8619356414799506,0,0,0.75,0.9
1180,0.1862454835555992,0.09758200316634759,0.36736828473012206,0.6239202790747261,0,0,0.75,0.9
1185,0.157026589124234,0.08543182681047706,0.27578072430192824,0.35057543001829994,1,0,0.75,0.9
1190,0.17065163290030885,0.06628921811615326,0.32002965267285793,0.7787814236668666,1,0,0.75,0.9
1195,0.17983925402394718,0.06588631851810138,0.34355155296217504,0.8106950193003255,1,0,0.75,0.9
1200,0.17983925402394718,0.06588631851810138,0.34355155296217504,0.8106950193003255,0,0,0.75,0.9
1205,0.15233713561205134,0.0864338064871749,0.3343689269349013,0.5335938718903478,1,0,0.75,0.9
1210,0.15143123619982946,0.09043461494941062,0.357407231775413,0.7882606285408421,1,0,0.75,0.9
1215,0.15566171366886616,0.08515898325249383,0.3376000188861973,0.4031707539698346,1,0,0.75,0.9
1220,0.18211406007294445,0.0816972438766536,0.36971164883237834,0.5120382915263056,1,0,0.75,0.9
1225,0.18319550546203806,0.09028980874794905,0.3350333326016939,0.5090683557576338,1,0,0.75,0.9
1230,0.15991063301119418,0.07694362196942302,0.35644346002676425,0.6006516628495951,0,0,0.75,0.9
1235,0.13820921920112011,0.09170728138824241,0.22953899021026347,0.7472094282372708,0,0,0.75,0.9
