beta,gamma,rho,distance,infected_peak,infected_time_of_peak,infected_auc,infected_extinction_time,rewiring_peak,rewiring_time_of_peak,rewiring_auc,rewiring_zero_fraction,weight,stage,epsilon
0.13226767053997418,0.10008885297480835,0.23796319753489698,0.8864500986397634,0.575375,9.5,8.895124999999998,62.7,75.45,6.05,455.15,0.9263681592039802,0.0010843448014599762,4,0.9028721458215555
0.1571424792839387,0.07793477216464775,0.26546395723413596,0.5863846505040896,0.6785,8.0,11.831999999999997,80.075,89.9,4.8,453.3,0.9425373134328359,0.0009989709848318273,4,0.9028721458215555
0.20044574922020345,0.0942896083360753,0.3516071656847318,0.7127884658506229,0.6597500000000001,7.4,9.711499999999997,65.2,113.55,4.8,525.0,0.9473880597014925,0.0008633840534776263,4,0.9028721458215555
0.15602246813869527,0.11395019538383501,0.2696051077419596,0.900903286237693,0.562375,8.6,7.7435,54.025,82.65,5.275,460.775,0.9322139303482586,0.0009388768423675878,4,0.9028721458215555
0.16842515609218794,0.06799589347960901,0.35807881595293156,0.7267305056874118,0.716,8.525,13.86825,85.225,120.475,5.325,629.675,0.942910447761194,0.001186566873454391,4,0.9028721458215555
0.1650525525237359,0.09492664989971861,0.3693562828240048,0.6396564734923791,0.615375,8.85,9.40725,63.125,112.3,5.9,641.0,0.9345771144278606,0.0010255259891408719,4,0.9028721458215555
0.1517723089405283,0.10615068223647611,0.32648908872782906,0.8271576834886246,0.559875,9.375,8.204874999999998,58.925,96.625,6.175,593.975,0.9271144278606964,0.001007209136200531,4,0.9028721458215555
0.12366195638680055,0.08614066022132626,0.22027581744849709,0.8563294923525242,0.6098750000000001,9.85,10.554499999999999,69.0,72.925,6.075,459.3,0.922636815920398,0.001183962286369169,4,0.9028721458215555
0.161777143106431,0.1082229017196632,0.349933475764061,0.7935425924682047,0.571375,9.075,8.175125,56.425,103.65,6.025,612.675,0.931592039800995,0.0009731385140750868,4,0.9028721458215555
0.1947763144041621,0.09267798071451687,0.38480615665325124,0.7424796526613592,0.662,7.7,9.74275,63.55,123.6,5.0,590.9,0.9446517412935325,0.0009119139552828575,4,0.9028721458215555
0.160505922318908,0.08597605423033201,0.34498021779209626,0.4017643712319192,0.638125,9.025,10.741249999999999,71.75,108.775,5.825,616.25,0.9360696517412936,0.0010275195689414705,4,0.9028721458215555
0.1370088746057467,0.07967838175501854,0.22572737669473755,0.6281142942074839,0.6543749999999999,8.975,11.607624999999999,77.575,76.9,5.45,424.5,0.9353233830845771,0.0011004698792831911,4,0.9028721458215555
0.13535416244994958,0.07694204927822755,0.2654734414452279,0.3942548886547267,0.662625,9.325,11.831,81.5,87.6,5.525,502.8,0.9307213930348258,0.0011382082017509848,4,0.9028721458215555
0.16501347702557723,0.07182659360134848,0.25732028354331965,0.7595493305672164,0.71425,7.775,12.913874999999999,83.075,89.9,4.925,423.225,0.9449004975124378,0.001046948598927391,4,0.9028721458215555
0.18553317386905469,0.10322056999110134,0.29369681249901186,0.8659931770564172,0.623875,7.7,8.631625,56.3,93.125,4.825,438.65,0.9462686567164178,0.0008531622892953209,4,0.9028721458215555
0.17292949142850078,0.06673865316195537,0.33794682554863864,0.6877353900509652,0.731625,8.225,14.02925,84.525,113.525,4.875,561.45,0.9445273631840797,0.0011207539742183997,4,0.9028721458215555
